mysql> use axp2333;
No connection. Trying to reconnect...
Connection id:    83
Current database: *** NONE ***

Database changed
mysql> SELECT * FROM SCOUTING;
+------------+--------+-------+------------+---------------------+---------+-----------+----------+----------------------+----------------+------------------+-----------------+------------------------+---------------+--------------------+
| gameId     | playId | nflId | pff_role   | pff_positionLinedUp | pff_hit | pff_hurry | pff_sack | pff_beatenByDefender | pff_hitAllowed | pff_hurryAllowed | pff_sackAllowed | pff_nflIdBlockedPlayer | pff_blockType | pff_backFieldBlock |
| 2021090900 |   1940 | 52453 | Coverage   | FSR                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1940 | 52554 | Pass Block | C                   | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 46081                  | SW            | 0                  |
| 2021090900 |   2008 | 25511 | Pass       | QB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2008 | 35481 | Pass Route | SRWR                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2008 | 35634 | Pass Route | LWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2008 | 40151 | Pass Block | C                   | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 44955                  | PP            | 0                  |
| 2021090900 |   2008 | 41233 | Pass Route | SLoWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2008 | 41263 | Pass Rush  | LEO                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2008 | 41363 | Pass Rush  | DLT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2008 | 42377 | Pass Block | LT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 46185                  | PP            | 0                  |
| 2021090900 |   2008 | 42404 | Pass Block | LG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | NA                     | NB            | 0                  |
| 2021090900 |   2008 | 43323 | Coverage   | RLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2008 | 43478 | Coverage   | LCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2008 | 44816 | Pass Route | RWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2008 | 44896 | Pass Route | SLiWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2008 | 44904 | Coverage   | SCBoR               | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2008 | 44955 | Pass Rush  | DRT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2008 | 44962 | Coverage   | FSR                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2008 | 46088 | Coverage   | SCBL                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2008 | 46163 | Pass Block | RG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 41363                  | SW            | 0                  |
| 2021090900 |   2008 | 46185 | Pass Rush  | ROLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2008 | 47996 | Coverage   | SCBL                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2008 | 52421 | Pass Block | RT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 41363                  | PP            | 0                  |
| 2021090900 |   2008 | 52459 | Coverage   | RCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2032 | 25511 | Pass       | QB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2032 | 35481 | Pass Route | TE-R                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2032 | 35634 | Pass Route | RWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2032 | 40151 | Pass Block | C                   | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | NA                     | NB            | 0                  |
| 2021090900 |   2032 | 41233 | Pass Route | LWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2032 | 41263 | Pass Rush  | LEO                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2032 | 41363 | Pass Rush  | LE                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2032 | 42377 | Pass Block | LT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 46185                  | PP            | 0                  |
| 2021090900 |   2032 | 42404 | Pass Block | LG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 44955                  | PP            | 0                  |
| 2021090900 |   2032 | 43323 | Coverage   | RILB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2032 | 43478 | Coverage   | LCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2032 | 44816 | Pass Route | HB-L                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2032 | 44896 | Pass Route | SRWR                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2032 | 44904 | Coverage   | SCBL                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2032 | 44955 | Pass Rush  | DRT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2032 | 44962 | Coverage   | FSL                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2032 | 46088 | Coverage   | LLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2032 | 46163 | Pass Block | RG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 41363                  | PP            | 0                  |
| 2021090900 |   2032 | 46185 | Pass Rush  | ROLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2032 | 47996 | Coverage   | FSR                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2032 | 52421 | Pass Block | RT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 41263                  | PP            | 0                  |
| 2021090900 |   2032 | 52459 | Coverage   | RCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 35441 | Pass Rush  | DLT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 35454 | Pass Rush  | ROLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 37082 | Pass Block | LT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35454                  | PP            | 0                  |
| 2021090900 |   2088 | 38588 | Coverage   | RLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 41338 | Coverage   | SCBL                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 42347 | Pass Route | LWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 42654 | Pass Block | RT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 47890                  | PP            | 0                  |
| 2021090900 |   2088 | 43293 | Pass Route | HB-R                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 43424 | Pass       | QB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 46081 | Pass Rush  | DRT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 46119 | Pass Block | LG                  | NA      | NA        | NA       | 1                    | 0              | 0                | 0               | 46081                  | PP            | 0                  |
| 2021090900 |   2088 | 46132 | Coverage   | LCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 46150 | Pass Route | RWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 46206 | Pass Route | TE-L                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 47788 | Coverage   | LILB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 47873 | Pass Block | RG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | PP            | 0                  |
| 2021090900 |   2088 | 47877 | Coverage   | RCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 47882 | Coverage   | FSR                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 47890 | Pass Rush  | LEO                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 52425 | Pass Route | SRWR                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 52453 | Coverage   | FSL                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2088 | 52554 | Pass Block | C                   | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | CL            | 0                  |
| 2021090900 |   2129 | 35441 | Pass Rush  | LE                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2129 | 35454 | Pass Rush  | REO                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2129 | 37082 | Pass Block | LT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35454                  | PP            | 0                  |
| 2021090900 |   2129 | 38588 | Coverage   | LLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2129 | 41338 | Coverage   | SCBoL               | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2129 | 42347 | Pass Route | RWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2129 | 42654 | Pass Block | RT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | PP            | 0                  |
| 2021090900 |   2129 | 43293 | Pass Route | HB-L                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2129 | 43424 | Pass       | QB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2129 | 46081 | Pass Rush  | DRT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2129 | 46119 | Pass Block | LG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 46081                  | PP            | 0                  |
| 2021090900 |   2129 | 46132 | Coverage   | LCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2129 | 46150 | Pass Route | LWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2129 | 46206 | Pass Route | SRiWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2129 | 47788 | Coverage   | RILB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2129 | 47873 | Pass Block | RG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | SW            | 0                  |
| 2021090900 |   2129 | 47877 | Coverage   | RCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2129 | 47882 | Coverage   | SCBiL               | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2129 | 47890 | Pass Rush  | LEO                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2129 | 52425 | Pass Route | SRoWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2129 | 52453 | Coverage   | SSR                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2129 | 52554 | Pass Block | C                   | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 47890                  | PP            | 0                  |
| 2021090900 |   2169 | 35441 | Pass Rush  | DLT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2169 | 35454 | Pass Rush  | REO                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2169 | 37082 | Pass Block | LT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35454                  | PP            | 0                  |
| 2021090900 |   2169 | 38588 | Coverage   | RLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2169 | 41338 | Coverage   | SCBL                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2169 | 41915 | Pass Rush  | LOLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2169 | 42347 | Pass Route | LWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2169 | 42654 | Pass Block | RT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 41915                  | PP            | 0                  |
| 2021090900 |   2169 | 43293 | Pass Route | HB-R                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2169 | 43424 | Pass       | QB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2169 | 46081 | Pass Rush  | DRT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2169 | 46119 | Pass Block | LG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 46081                  | PP            | 0                  |
| 2021090900 |   2169 | 46132 | Coverage   | LCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2169 | 46150 | Pass Route | RWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2169 | 46206 | Pass Route | SLWR                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2169 | 47788 | Coverage   | LILB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2169 | 47873 | Pass Block | RG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | PT            | 0                  |
| 2021090900 |   2169 | 47877 | Coverage   | RCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2169 | 47882 | Coverage   | SCBR                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2169 | 52425 | Pass Route | SRWR                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2169 | 52453 | Coverage   | FSL                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2169 | 52554 | Pass Block | C                   | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | PP            | 0                  |
| 2021090900 |   2211 | 35441 | Pass Rush  | LEO                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2211 | 35454 | Pass Rush  | REO                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2211 | 37082 | Pass Block | LT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35454                  | PP            | 0                  |
| 2021090900 |   2211 | 38588 | Coverage   | LLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2211 | 41338 | Coverage   | SCBoL               | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2211 | 41915 | Pass Rush  | LOLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2211 | 42347 | Pass Route | RWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2211 | 42654 | Pass Block | RT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 41915                  | PP            | 0                  |
| 2021090900 |   2211 | 43293 | Pass Route | HB-L                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2211 | 43424 | Pass       | QB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2211 | 46081 | Pass Rush  | DLT                 | 0       | 1         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2211 | 46119 | Pass Block | LG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | CL            | 0                  |
| 2021090900 |   2211 | 46132 | Coverage   | LCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2211 | 46150 | Pass Route | LWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2211 | 46206 | Pass Route | SRiWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2211 | 47788 | Coverage   | RLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2211 | 47873 | Pass Block | RG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 46081                  | PT            | 0                  |
| 2021090900 |   2211 | 47877 | Coverage   | RCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2211 | 47882 | Coverage   | SCBiL               | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2211 | 52425 | Pass Route | SRoWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2211 | 52453 | Coverage   | SSR                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2211 | 52554 | Pass Block | C                   | NA      | NA        | NA       | 0                    | 0              | 1                | 0               | 46081                  | PP            | 0                  |
| 2021090900 |   2233 | 35441 | Pass Rush  | LE                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2233 | 35454 | Pass Rush  | REO                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2233 | 37082 | Pass Block | LT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35454                  | PP            | 0                  |
| 2021090900 |   2233 | 38588 | Coverage   | RILB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2233 | 41338 | Coverage   | SCBoL               | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2233 | 41915 | Pass Rush  | LOLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2233 | 42347 | Pass Route | SRoWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2233 | 42654 | Pass Block | RT                  | NA      | NA        | NA       | 1                    | 0              | 0                | 0               | 41915                  | PP            | 0                  |
| 2021090900 |   2233 | 43293 | Pass Route | HB-L                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2233 | 43424 | Pass       | QB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2233 | 45532 | Pass Route | LWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2233 | 46081 | Pass Rush  | DLT                 | 0       | 1         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2233 | 46119 | Pass Block | LG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | PP            | 0                  |
| 2021090900 |   2233 | 46132 | Coverage   | LCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2233 | 46150 | Pass Route | SRiWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2233 | 47788 | Coverage   | LLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2233 | 47873 | Pass Block | RG                  | NA      | NA        | NA       | 0                    | 0              | 1                | 0               | 35441                  | SW            | 0                  |
| 2021090900 |   2233 | 47877 | Coverage   | RCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2233 | 47882 | Coverage   | RLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2233 | 52425 | Pass Route | RWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2233 | 52453 | Coverage   | FSL                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2233 | 52554 | Pass Block | C                   | NA      | NA        | NA       | 0                    | 0              | 1                | 0               | 46081                  | PP            | 0                  |
| 2021090900 |   2257 | 35441 | Pass Rush  | LE                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2257 | 37082 | Pass Block | LT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 41915                  | PP            | 0                  |
| 2021090900 |   2257 | 38588 | Coverage   | RLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2257 | 40074 | Pass Rush  | DLT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2257 | 41338 | Coverage   | SCBoR               | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2257 | 41915 | Pass Rush  | ROLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2257 | 42347 | Pass Route | RWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2257 | 42654 | Pass Block | RT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | PP            | 0                  |
| 2021090900 |   2257 | 43293 | Pass Route | HB-R                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2257 | 43424 | Pass       | QB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2257 | 45532 | Pass Route | SLiWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2257 | 46119 | Pass Block | LG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 40074                  | CL            | 0                  |
| 2021090900 |   2257 | 46132 | Coverage   | LCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2257 | 46150 | Pass Route | LWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2257 | 47788 | Coverage   | LILB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2257 | 47873 | Pass Block | RG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | SW            | 0                  |
| 2021090900 |   2257 | 47877 | Coverage   | RCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2257 | 47882 | Coverage   | SCBiR               | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2257 | 52425 | Pass Route | SLoWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2257 | 52453 | Coverage   | SSL                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2257 | 52554 | Pass Block | C                   | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 40074                  | PP            | 0                  |
| 2021090900 |   2257 | 53461 | Pass Rush  | LEO                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2279 | 35441 | Pass Rush  | LEO                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2279 | 37082 | Pass Block | LT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 41915                  | PP            | 0                  |
| 2021090900 |   2279 | 38588 | Coverage   | RLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2279 | 40074 | Pass Rush  | DLT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2279 | 41338 | Coverage   | SCBL                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2279 | 41915 | Pass Rush  | ROLB                | 0       | 0         | 1        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   2279 | 42347 | Pass Route | LWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
